IEM_name,contributor,credit
7th Acoustic Proxima,timmyv,https://timmyv.squig.link/data/
7th Acoustic Proxima,data_mrs,https://squig.link/data_mrs/
KBear F1,pw,https://pw.squig.link/data/
KBear F1,eplv,https://eplv.squig.link/data/
KBear F1,ankramutt,https://ankramutt.squig.link/data/
Etymotic HF5,kurin,https://kurin.squig.link/data/
FiiO FA9 Pro,hbb,https://hbb.squig.link/data/
QKZ AK6 Pro,jacstone,https://jacstone.squig.link/data/
JVC HA-FW01,kurin,https://kurin.squig.link/data/
Mackie MP-360,kurin,https://kurin.squig.link/data/
Penon Audio Globe,aftersound,https://aftersound.squig.link/data/
Penon Audio Globe,tgx78,https://tgx78.squig.link/data/
Penon Audio Globe,cqtek,https://cqtek.squig.link/data/
GK GS5,melatonin,https://melatonin.squig.link/data/
1MORE Evo,vsg,https://vsg.squig.link/data/
Burson Audio Playmate 2,shortbus,https://shortbus.squig.link/data/
Ovidius TX-901,vsg,https://vsg.squig.link/data/
iKKO Asgard OH5,hbb,https://hbb.squig.link/data/
iKKO Asgard OH5,timmyv,https://timmyv.squig.link/data/
Dan Clark Audio Corina,vsg,https://vsg.squig.link/data/
Audio Technica ATH-CKR7TW,cammyfi,https://cammyfi.squig.link/data/
Lafitear LM 1,harpo,https://harpo.squig.link/data/
Rode NTH-100,suporsalad,https://suporsalad.squig.link/data/
Echobox Audio Finder X1,eplv,https://eplv.squig.link/data/
Shortbus Motu Rig Calibrated,shortbus,https://shortbus.squig.link/data/
Shortbus 'Not DM',shortbus,https://shortbus.squig.link/data/
InTime Sora 2,eplv,https://eplv.squig.link/data/
InTime Sora 2,rg,https://rg.squig.link/data/
Lafitear LM 2,harpo,https://harpo.squig.link/data/
Fearless Audio Provence,hbb,https://hbb.squig.link/data/
Fearless Audio Provence,precog,https://precog.squig.link/data/
Campfire Audio Mammoth,vsg,https://vsg.squig.link/data/
Campfire Audio Mammoth,precog,https://precog.squig.link/data/
Sony XBA-A2,rg,https://rg.squig.link/data/
Aur Audio Duet Plus,ianfann,https://ianfann.squig.link/data/
Jaybird X3,hobbytalk,https://hobbytalk.squig.link/data/
Cat Ear Meow,harpo,https://harpo.squig.link/data/
Cat Ear Meow,cqtek,https://cqtek.squig.link/data/
HarmonicDyne G200,vsg,https://vsg.squig.link/data/
HarmonicDyne G200,hbb,https://hbb.squig.link/data/
DROP x Noble Azla,freeryder05,https://freeryder05.squig.link/data/
Venture Electronices Bonus IE Pro,hbb,https://hbb.squig.link/data/
Periodic Audio Carbon,kurin,https://kurin.squig.link/data/
Elecom EHP-CH1000,eplv,https://eplv.squig.link/data/
7th Acoustic Pro-1,recode,https://recode.squig.link/data/
FiR Audio Radon 6,soundjedi,https://soundjedi.squig.link/data/
KK1 BA,aftersound,https://aftersound.squig.link/data/
KZ ZSR,pw,https://pw.squig.link/data/
KZ ZSR,eplv,https://eplv.squig.link/data/
FOSTEX T50RP,hbb,https://hbb.squig.link/data/
Etymotic ER4S,eplv,https://eplv.squig.link/data/
Etymotic ER4S,data_mrs,https://squig.link/data_mrs/
SuperEQ Q2 Pro,vortexreviews,https://vortexreviews.squig.link/data/
FiiO FA7,kurin,https://kurin.squig.link/data/
Shozy Black Hole Mini Stainless,iemworld,https://iemworld.squig.link/data/
Ultimate Ears Reference Monitor,kurin,https://kurin.squig.link/data/
CHIKYU-SEKAI 2/COSMOS,melatonin,https://melatonin.squig.link/data/
DROP x Noble Universe,eplv,https://eplv.squig.link/data/
DROP x Noble Universe,precog,https://precog.squig.link/data/
Smabat X1,cqtek,https://cqtek.squig.link/data/
HiFiMAN Audina,vsg,https://vsg.squig.link/data/
Oriolus Finschi,cqtek,https://cqtek.squig.link/data/
Skald S11,aftersound,https://aftersound.squig.link/data/
Chikyuu Sekai Cosmos 2,aftersound,https://aftersound.squig.link/data/
DROP x Hifiman Bolt,precog,https://precog.squig.link/data/
DROP x Hifiman Bolt,data_mrs,https://squig.link/data_mrs/
CVJ River,ianfann,https://ianfann.squig.link/data/
BGVP DM6,pw,https://pw.squig.link/data/
BGVP DM6,data_mrs,https://squig.link/data_mrs/
KBear Lark '4k' Version,pw,https://pw.squig.link/data/
Tronsmart Apollo Bold,kr0mka,https://kr0mka.squig.link/data/
Elise Audio Sample '1' Deep,soundjedi,https://soundjedi.squig.link/data/
Sony MDR-EX800ST,rg,https://rg.squig.link/data/
Sony MDR-EX800ST,hbb,https://hbb.squig.link/data/
Sony MDR-EX800ST,precog,https://precog.squig.link/data/
Shozy CP,data_mrs,https://squig.link/data_mrs/
HiFiMAN RE-600,nymz,https://nymz.squig.link/data/
Nectar Hivex,vsg,https://vsg.squig.link/data/
Hisenior FE3U,bryaudioreviews,https://bryaudioreviews.squig.link/data/
Paiaudio DR2,pw,https://pw.squig.link/data/
Paiaudio DR2,cqtek,https://cqtek.squig.link/data/
Nagaoka P609,eplv,https://eplv.squig.link/data/
KBear Neon,bryaudioreviews,https://bryaudioreviews.squig.link/data/
KBear Neon,pw,https://pw.squig.link/data/
KBear Neon,eplv,https://eplv.squig.link/data/
KBear Neon,precog,https://precog.squig.link/data/
KBear Neon,aftersound,https://aftersound.squig.link/data/
KBear Neon,ianfann,https://ianfann.squig.link/data/
KBear Neon,rg,https://rg.squig.link/data/
KBear Neon,ankramutt,https://ankramutt.squig.link/data/
Campfire Audio Dorado 2020,precog,https://precog.squig.link/data/
Campfire Audio Dorado 2020,data_mrs,https://squig.link/data_mrs/
7Hz Legato,harpo,https://harpo.squig.link/data/
7Hz Legato,hbb,https://hbb.squig.link/data/
7Hz Legato,cqtek,https://cqtek.squig.link/data/
7Hz Legato,timmyv,https://timmyv.squig.link/data/
7Hz Legato,pw,https://pw.squig.link/data/
7Hz Legato,vortexreviews,https://vortexreviews.squig.link/data/
7Hz Legato,aftersound,https://aftersound.squig.link/data/
7Hz Legato,ianfann,https://ianfann.squig.link/data/
7Hz Legato,vsg,https://vsg.squig.link/data/
7Hz Legato,achoreviews,https://achoreviews.squig.link/data/
7Hz Legato,rg,https://rg.squig.link/data/
7Hz Legato,nymz,https://nymz.squig.link/data/
7Hz Legato,precog,https://precog.squig.link/data/
EZEAR Q70Y,eplv,https://eplv.squig.link/data/
DROP x Sennheiser HD 6XX,vsg,https://vsg.squig.link/data/
Calcini Sweatpro 3,ianfann,https://ianfann.squig.link/data/
QKZ AK6,eplv,https://eplv.squig.link/data/
QKZ AK6,ankramutt,https://ankramutt.squig.link/data/
BGVP ArtMagic VG4,arn,https://arn.squig.link/data/
Sony MDR-XB50,kurin,https://kurin.squig.link/data/
HiFiMAN HE400SE,ianfann,https://ianfann.squig.link/data/
HiFiMAN HE400SE,hbb,https://hbb.squig.link/data/
HiFiMAN HE400SE,vsg,https://vsg.squig.link/data/
Etymotic ER3SE,kurin,https://kurin.squig.link/data/
Sennheiser IE4,kurin,https://kurin.squig.link/data/
V-Moda ZN,kurin,https://kurin.squig.link/data/
FAAEAL Hibiscus,cqtek,https://cqtek.squig.link/data/
Shozy V33,cqtek,https://cqtek.squig.link/data/
Sony MDR-EX1000,hbb,https://hbb.squig.link/data/
Sony MDR-EX1000,recode,https://recode.squig.link/data/
Sony MDR-EX1000,kurin,https://kurin.squig.link/data/
Sony MDR-EX1000,rg,https://rg.squig.link/data/
Sony MDR-EX1000,precog,https://precog.squig.link/data/
FiR Audio Xenon 6,soundjedi,https://soundjedi.squig.link/data/
FiR Audio Xenon 6,tgx78,https://tgx78.squig.link/data/
FiR Audio Xenon 6,hbb,https://hbb.squig.link/data/
FiR Audio Xenon 6,animagus,https://animagus.squig.link/data/
NiceHCK M6,bedrock,https://bedrock.squig.link/data/
Anker Life Dot 3i,aftersound,https://aftersound.squig.link/data/
M-Audio Studiophile Q40,hbb,https://hbb.squig.link/data/
Panasonic RP-HJE150,eplv,https://eplv.squig.link/data/
Edifier WH950NB,vsg,https://vsg.squig.link/data/
Kotori Audio Vampire,bryaudioreviews,https://bryaudioreviews.squig.link/data/
Campfire Audio Satsuma,vsg,https://vsg.squig.link/data/
Campfire Audio Satsuma,precog,https://precog.squig.link/data/
GS Audio GD3C,precog,https://precog.squig.link/data/
GS Audio GD3C,data_mrs,https://squig.link/data_mrs/
GR-2CP,hbb,https://hbb.squig.link/data/
Focal Elegia,wdym,https://wdym.squig.link/data/
Hifiman Deva,wdym,https://wdym.squig.link/data/
KZ EDC,pw,https://pw.squig.link/data/
KZ EDC,melatonin,https://melatonin.squig.link/data/
KZ EDC,ankramutt,https://ankramutt.squig.link/data/
JBL Tune 110,suporsalad,https://suporsalad.squig.link/data/
KZ SK10 Pro,ianfann,https://ianfann.squig.link/data/
Fearless Audio Barcelona,hbb,https://hbb.squig.link/data/
Fearless Audio Barcelona,precog,https://precog.squig.link/data/
Panasonic RP-HJE125,kr0mka,https://kr0mka.squig.link/data/
KZ EDSE,kurin,https://kurin.squig.link/data/
Hisenior T2,rg,https://rg.squig.link/data/
Hisenior T2,vortexreviews,https://vortexreviews.squig.link/data/
Radius HP NEF-11,data_mrs,https://squig.link/data_mrs/
BQEYZ Spring 1,arn,https://arn.squig.link/data/
CVJ CSA,bedrock,https://bedrock.squig.link/data/
CVJ CSA,pw,https://pw.squig.link/data/
Campfire Audio Holocene,vsg,https://vsg.squig.link/data/
Campfire Audio Holocene,kurin,https://kurin.squig.link/data/
Campfire Audio Holocene,precog,https://precog.squig.link/data/
Seda Plateada,recode,https://recode.squig.link/data/
Anker Soundcore Liberty 2 Pro,kurin,https://kurin.squig.link/data/
KZ ED16,achoreviews,https://achoreviews.squig.link/data/
Philips Fidelio X3,vsg,https://vsg.squig.link/data/
JPride 1984 Premium Freedom,eplv,https://eplv.squig.link/data/
Kinera Sif,data_mrs,https://squig.link/data_mrs/
Elecom EHP-CS200A,eplv,https://eplv.squig.link/data/
iF Audio D2,hbb,https://hbb.squig.link/data/
Campfire Audio Saber,ianfann,https://ianfann.squig.link/data/
Campfire Audio Saber,vsg,https://vsg.squig.link/data/
Campfire Audio Saber,precog,https://precog.squig.link/data/
DUNU SA3,data_mrs,https://squig.link/data_mrs/
DUNU SA3,melatonin,https://melatonin.squig.link/data/
JH Audio Jolene,hbb,https://hbb.squig.link/data/
FIDUE Sirius,aftersound,https://aftersound.squig.link/data/
FiiO FH15,timmyv,https://timmyv.squig.link/data/
FiiO FH15,data_mrs,https://squig.link/data_mrs/
Panasonc RP-HJE120,kurin,https://kurin.squig.link/data/
Sennheiser CX True Wireless,vsg,https://vsg.squig.link/data/
Audio Technica ATH-CKN50,kurin,https://kurin.squig.link/data/
Meizu Live,data_mrs,https://squig.link/data_mrs/
JBL Tune T160,cammyfi,https://cammyfi.squig.link/data/
JH Audio Layla,precog,https://precog.squig.link/data/
JH Audio Layla,data_mrs,https://squig.link/data_mrs/
Magaosi K3,data_mrs,https://squig.link/data_mrs/
KBear Rosefinch,harpo,https://harpo.squig.link/data/
KBear Rosefinch,cqtek,https://cqtek.squig.link/data/
KBear Rosefinch,pw,https://pw.squig.link/data/
KBear Rosefinch,ianfann,https://ianfann.squig.link/data/
KBear Rosefinch,arn,https://arn.squig.link/data/
InTime Sora Ti3,eplv,https://eplv.squig.link/data/
Periodic Audio Titanium,precog,https://precog.squig.link/data/
4-Acoustic Unison,aftersound,https://aftersound.squig.link/data/
CCA CA24,vsg,https://vsg.squig.link/data/
CCA CA24,hbb,https://hbb.squig.link/data/
CCA CA24,vortexreviews,https://vortexreviews.squig.link/data/
CCA CA24,melatonin,https://melatonin.squig.link/data/
DROP x Nuforce EDC3,kurin,https://kurin.squig.link/data/
DROP x Nuforce EDC3,recode,https://recode.squig.link/data/
DROP x Nuforce EDC3,kr0mka,https://kr0mka.squig.link/data/
Echobox Audio Traveler T1,eplv,https://eplv.squig.link/data/
Mr Water Aria,aftersound,https://aftersound.squig.link/data/
KZ ED9,rg,https://rg.squig.link/data/
Audiosense T100,pw,https://pw.squig.link/data/
KZ AST,harpo,https://harpo.squig.link/data/
KZ AST,hbb,https://hbb.squig.link/data/
KZ AST,melatonin,https://melatonin.squig.link/data/
KZ AST,pw,https://pw.squig.link/data/
KZ AST,precog,https://precog.squig.link/data/
KZ AST,data_mrs,https://squig.link/data_mrs/
Sennheiser IE80,hbb,https://hbb.squig.link/data/
RevoNext QT2,cqtek,https://cqtek.squig.link/data/
Shure SE535,kurin,https://kurin.squig.link/data/
Meze Audio 12 Classics V2,arn,https://arn.squig.link/data/
iF Audio D5,hbb,https://hbb.squig.link/data/
GS Audio GD11,rg,https://rg.squig.link/data/
KZ ZSE,rg,https://rg.squig.link/data/
Koast Audio Mithi,jacstone,https://jacstone.squig.link/data/
Sennheiser HD598,vsg,https://vsg.squig.link/data/
QKZ CK5,achoreviews,https://achoreviews.squig.link/data/
Sony MDR-XB41EX,harpo,https://harpo.squig.link/data/
EDL Mini Piano,vortexreviews,https://vortexreviews.squig.link/data/
Penon Audio Orb,harpo,https://harpo.squig.link/data/
Penon Audio Orb,cqtek,https://cqtek.squig.link/data/
Alpex HSE-A2000,eplv,https://eplv.squig.link/data/
Final Audio E5000,rg,https://rg.squig.link/data/
Final Audio E5000,bryaudioreviews,https://bryaudioreviews.squig.link/data/
Final Audio E5000,kurin,https://kurin.squig.link/data/
Westone UM3X,kurin,https://kurin.squig.link/data/
Mi True Wireless Earbuds Basic 2,data_mrs,https://squig.link/data_mrs/
Sony MDR-7550,kurin,https://kurin.squig.link/data/
Mackie MP-460,vsg,https://vsg.squig.link/data/
Shozy Ceres,vortexreviews,https://vortexreviews.squig.link/data/
Shozy Ceres,animagus,https://animagus.squig.link/data/
MEE Audio X20,aftersound,https://aftersound.squig.link/data/
HarmonicDyne Zeus,vsg,https://vsg.squig.link/data/
HarmonicDyne Zeus,hbb,https://hbb.squig.link/data/
Beyerdynamic Xelento 2. Gen,harpo,https://harpo.squig.link/data/
InTime Todoroki GO,rg,https://rg.squig.link/data/
Vsonic VS7,kurin,https://kurin.squig.link/data/
Vsonic VS7,data_mrs,https://squig.link/data_mrs/
FLC DD31,data_mrs,https://squig.link/data_mrs/
KZ ZS4,eplv,https://eplv.squig.link/data/
KZ ZS4,rg,https://rg.squig.link/data/
QKZ AK6 Ares,melatonin,https://melatonin.squig.link/data/
Audio Technica ATH-ANC300TW,vsg,https://vsg.squig.link/data/
KZ SK10,pw,https://pw.squig.link/data/
KZ SK10,data_mrs,https://squig.link/data_mrs/
GK G1,kr0mka,https://kr0mka.squig.link/data/
QKZ SK7,ankramutt,https://ankramutt.squig.link/data/
KZ EDR1,rg,https://rg.squig.link/data/
Goldplanar GL12,vsg,https://vsg.squig.link/data/
Goldplanar GL12,hbb,https://hbb.squig.link/data/
KBear OS1 Pro,pw,https://pw.squig.link/data/
Panasonic RP-HJE50,eplv,https://eplv.squig.link/data/
KZ ZSA,eplv,https://eplv.squig.link/data/
FitEar MH335DW,aftersound,https://aftersound.squig.link/data/
Omniwave Alpha,aftersound,https://aftersound.squig.link/data/
Creative Aurvana Trio LS,harpo,https://harpo.squig.link/data/
Plextone XMOWI RX1,aftersound,https://aftersound.squig.link/data/
NiceHCK EB2S,cqtek,https://cqtek.squig.link/data/
NiceHCK EB2S,ankramutt,https://ankramutt.squig.link/data/
Kinden UE,eplv,https://eplv.squig.link/data/
Shure SE112,kurin,https://kurin.squig.link/data/
Reecho GT09s,jacstone,https://jacstone.squig.link/data/
Peacock Audio Flight,vsg,https://vsg.squig.link/data/
Penon Audio Sphere,aftersound,https://aftersound.squig.link/data/
Penon Audio Sphere,cqtek,https://cqtek.squig.link/data/
Dressage 6+1,aftersound,https://aftersound.squig.link/data/
Nagaoka P608,eplv,https://eplv.squig.link/data/
oBravo Ra 21 C-Cu,soundjedi,https://soundjedi.squig.link/data/
Campfire Audio Io,kurin,https://kurin.squig.link/data/
Qudelix QX-Over,kurin,https://kurin.squig.link/data/
OnePlus Bullets Wireless 2,arn,https://arn.squig.link/data/
Metal Magic Research Homunculus,precog,https://precog.squig.link/data/
Hobby Talk Moondrop Variations 220 Ohm,hobbytalk,https://hobbytalk.squig.link/data/
DZAT DF-10,eplv,https://eplv.squig.link/data/
Campfire Audio Andromeda S,aftersound,https://aftersound.squig.link/data/
Flare Audio Flares Pro,aftersound,https://aftersound.squig.link/data/
Moondrop IX,aftersound,https://aftersound.squig.link/data/
Beyerdynamic Blue BYRD,kurin,https://kurin.squig.link/data/
Sony MDR-XB55AP,kr0mka,https://kr0mka.squig.link/data/
JBuds Pro,cammyfi,https://cammyfi.squig.link/data/
Carot One,hobbytalk,https://hobbytalk.squig.link/data/
Campfire Audio Vega,kurin,https://kurin.squig.link/data/
Campfire Audio Vega,precog,https://precog.squig.link/data/
AceZone A-Rise Gaming,vsg,https://vsg.squig.link/data/
Lypertek Mevi,hobbytalk,https://hobbytalk.squig.link/data/
Sennheiser HD600,harpo,https://harpo.squig.link/data/
Sennheiser HD600,wdym,https://wdym.squig.link/data/
Sennheiser HD600,recode,https://recode.squig.link/data/
Sennheiser HD600,suporsalad,https://suporsalad.squig.link/data/
TGXEar Serratus,tgx78,https://tgx78.squig.link/data/
Hisenior T2 Classic,eplv,https://eplv.squig.link/data/
Hisenior T2 Classic,bryaudioreviews,https://bryaudioreviews.squig.link/data/
Panasonic RP-HJE270E,kr0mka,https://kr0mka.squig.link/data/
Xiaomi Mi,kurin,https://kurin.squig.link/data/
Final Audio F3100,rg,https://rg.squig.link/data/
Final Audio F3100,kurin,https://kurin.squig.link/data/
Nagaoka P905,eplv,https://eplv.squig.link/data/
Cyberdrive IMPACT DURA Bass,eplv,https://eplv.squig.link/data/
Geek Wold GK3,rg,https://rg.squig.link/data/
Sony MDR-XB75AP,rg,https://rg.squig.link/data/
Sennheiser CX 80S,cammyfi,https://cammyfi.squig.link/data/
CVJ Angel Wings,bryaudioreviews,https://bryaudioreviews.squig.link/data/
Focus Audio EDM,harpo,https://harpo.squig.link/data/
Focus Audio EDM,hbb,https://hbb.squig.link/data/
HBB Sample 'Rxcap',hbb,https://hbb.squig.link/data/
Xingshenglong DIY E3000,eplv,https://eplv.squig.link/data/
Klipsch S4,rg,https://rg.squig.link/data/
Final Audio Adagio III,kurin,https://kurin.squig.link/data/
HarmonicDyne Poseidon,vsg,https://vsg.squig.link/data/
RikudouGoku DIY '11Openback',rg,https://rg.squig.link/data/
KZ T10,hbb,https://hbb.squig.link/data/
Sennheiser Momentum In-Ear,kurin,https://kurin.squig.link/data/
CVJ CSK,pw,https://pw.squig.link/data/
LBBS Earbud,ianfann,https://ianfann.squig.link/data/
Sennheiser IE80S,kurin,https://kurin.squig.link/data/
Creative EP-630,eplv,https://eplv.squig.link/data/
Blon T1,achoreviews,https://achoreviews.squig.link/data/
InTime Go,aftersound,https://aftersound.squig.link/data/
BGVP DX6,ianfann,https://ianfann.squig.link/data/
Blon B50,hbb,https://hbb.squig.link/data/
HS Audio Tech HSAT,hbb,https://hbb.squig.link/data/
Venture Electronics Sun Copper,tgx78,https://tgx78.squig.link/data/
Opera Factory OM1,aftersound,https://aftersound.squig.link/data/
Philips SHE9500,eplv,https://eplv.squig.link/data/
Bowers & Wilkins C5 Series 2,kurin,https://kurin.squig.link/data/
JVC HA-FX7,precog,https://precog.squig.link/data/
JVC HA-FX7,data_mrs,https://squig.link/data_mrs/
INM Audio INM4,precog,https://precog.squig.link/data/
TGXEar Serratus Pro,tgx78,https://tgx78.squig.link/data/
KOSS KEB90,hobbytalk,https://hobbytalk.squig.link/data/
KOSS KEB90,achoreviews,https://achoreviews.squig.link/data/
KOSS KEB90,data_mrs,https://squig.link/data_mrs/
Campfire Audio Atlas,precog,https://precog.squig.link/data/
Brainwavz Koel,data_mrs,https://squig.link/data_mrs/
JVC HA-FR15,kr0mka,https://kr0mka.squig.link/data/
Goldplanar GL20,hbb,https://hbb.squig.link/data/
Cambridge Audio Melomania 1+,vsg,https://vsg.squig.link/data/
BUSAX JS81,eplv,https://eplv.squig.link/data/
Audeze iSine 20,kurin,https://kurin.squig.link/data/
RikudouGoku DIY '8CU',rg,https://rg.squig.link/data/
FAAEAL Poppy,aftersound,https://aftersound.squig.link/data/
LREY Portable Music Nectar,jacstone,https://jacstone.squig.link/data/
KOSS KPH40,suporsalad,https://suporsalad.squig.link/data/
Radius HP-NEF31,aftersound,https://aftersound.squig.link/data/
Avara AV3,aftersound,https://aftersound.squig.link/data/
KZ Z3,pw,https://pw.squig.link/data/
Monoprice M350,kurin,https://kurin.squig.link/data/
Campfire Audio Honeydew,vsg,https://vsg.squig.link/data/
Campfire Audio Honeydew,cammyfi,https://cammyfi.squig.link/data/
Campfire Audio Honeydew,kurin,https://kurin.squig.link/data/
Campfire Audio Honeydew,precog,https://precog.squig.link/data/
Audeze iSine 10,freeryder05,https://freeryder05.squig.link/data/
